AppID,Name,Release date,Estimated owners,Peak CCU,Required age,Price,DiscountDLC count,Supported languages,Windows,Mac,Linux,Metacritic score,User score,Positive,Negative,Achievements,Recommendations,Average playtime forever,Developers,Publishers,Categories,Genres,Tags
SGS Battle For: Fort Donelson,"Nov 14, 2024",0 - 20000,0,0,12.49,50,0,"['English', 'French', 'Spanish - Spain']",True,True,False,0,0,5,0,0,0,0,"Strategy Game Studio,Vincent Bernard",Avalon Digital,"Single-player,Multi-player,PvP,Co-op,Remote Play Together,Family Sharing",Strategy,"Strategy,Turn-Based Strategy,Grand Strategy,Wargame,Turn-Based Tactics,2D,Colorful,War,Historical,Story Rich,Co-op,Singleplayer,Multiplayer"
Cake Platformer,"Jul 11, 2024",20000 - 50000,0,0,0.49,51,0,['English'],True,False,False,0,0,5,3,5,0,0,Bonittor Games,Bonittor Games,"Single-player,Steam Achievements,Family Sharing","Adventure,Casual","Casual,Adventure,3D Fighter,Platformer,Walking Simulator,3D Platformer,Hidden Object,Runner,Third Person,3D,3D Vision,Cute,Surreal,Fantasy,Linear,Singleplayer,Choose Your Own Adventure,Action-Adventure"
Dark Ride: The Feline Fix,"Dec 2, 2025",0 - 0,0,0,1.99,0,0,['English'],True,False,False,0,0,0,0,0,0,0,Paleozoic,Entermotion,"Single-player,Tracked Controller Support,VR Only,Family Sharing","Adventure,Casual,Indie,Simulation",
Survival Nation,"Feb 2, 2023",0 - 20000,0,0,11.99,60,0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Traditional Chinese', 'Simplified Chinese', 'Japanese', 'Korean']",True,False,False,0,0,173,67,65,225,50,Wenkly Studio Sp. z o.o.,Wenkly Studio Sp. z o.o.,"Single-player,Multi-player,PvP,Online PvP,Co-op,Online Co-op,Cross-Platform Multiplayer,Tracked Controller Support,VR Only,Family Sharing","Action,Adventure,Indie,RPG","VR,Zombies,Survival,Open World,Multiplayer,Action,Post-apocalyptic,Action RPG,Exploration,Crafting,Adventure,Character Customization,RPG,FPS,First-Person,3D,Fishing,Hunting,America,Story Rich"
SquareWorld Unpixeled,"Oct 26, 2018",0 - 20000,0,0,2.99,70,0,"['English', 'German', 'French', 'Italian', 'Spanish - Spain', 'Bulgarian', 'Czech', 'Danish', 'Dutch', 'Finnish', 'Greek', 'Hungarian', 'Japanese', 'Polish', 'Portuguese - Portugal', 'Romanian', 'Russian', 'Simplified Chinese', 'Swedish', 'Turkish', 'Ukrainian']",True,False,False,0,0,13,4,10,0,0,SnowEagle Entertainment,SnowEagle Entertainment,"Single-player,Multi-player,PvP,Co-op,Online Co-op,Cross-Platform Multiplayer,Steam Achievements,Steam Workshop,Family Sharing","Action,Adventure,Indie","Indie,Adventure,Sandbox,2D,Crafting,Multiplayer,Exploration,Singleplayer,Procedural Generation,Medieval,Co-op,Platformer,Action,Building,Survival,Action-Adventure,Minimalist,2D Platformer,Pixel Graphics,Cute"
Yoshimitsu Hatsumi,"Jul 22, 2021",0 - 20000,0,0,0.49,90,0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Bulgarian', 'Portuguese - Brazil', 'Hungarian', 'Vietnamese', 'Greek', 'Danish', 'Spanish - Latin America', 'Traditional Chinese', 'Simplified Chinese', 'Korean', 'Dutch', 'Norwegian', 'Polish', 'Portuguese - Portugal', 'Romanian', 'Russian', 'Thai', 'Turkish', 'Ukrainian', 'Finnish', 'Czech', 'Swedish', 'Japanese', 'Azerbaijani', 'Albanian', 'Amharic', 'Armenian', 'Assamese', 'Afrikaans', 'Basque', 'Belarusian', 'Bangla', 'Bosnian', 'Valencian', 'Welsh', 'Wolof', 'Galician', 'Georgian', 'Gujarati', 'Dari', 'Zulu', 'Hebrew', 'Igbo', 'Indonesian', 'Irish', 'Icelandic', 'Yoruba', 'Kazakh', 'Kannada', 'Catalan', 'Quechua', 'Kinyarwanda', K'iche', 'Konkani', 'Xhosa', 'Khmer', 'Kyrgyz', 'Latvian', 'Lithuanian', 'Luxembourgish', 'Macedonian', 'Malay', 'Malayalam', 'Maltese', 'Maori', 'Marathi', 'Mongolian', 'Nepali', 'Odia', 'Punjabi (Gurmukhi)', 'Punjabi (Shahmukhi)', 'Persian', 'Serbian', 'Sotho', 'Sinhala', 'Sindhi', 'Slovak', 'Slovenian', 'Sorani', 'Swahili', 'Tajik', 'Tamil', 'Tatar', 'Telugu', 'Tigrinya', 'Tswana', 'Turkmen', 'Uzbek', 'Uyghur', 'Urdu', 'Filipino', 'Hausa', 'Hindi', 'Croatian', 'Cherokee', 'Scots', 'Estonian']",True,False,False,0,0,11,7,6,0,0,Amvrella,khukhrovr,"Single-player,Steam Achievements,Family Sharing","Action,Adventure,Indie","Looter Shooter,Side Scroller,Spectacle fighter,Dungeon Crawler,Beat 'em up,Sandbox,3D,Action,Ninja,Hand-drawn,Atmospheric,Combat,3D Vision,Adventure,PvE,3D Fighter,Boxing,Shooter,Indie,Third Person"
P0,"Oct 3, 2021",0 - 20000,0,0,6.99,0,0,['English'],True,False,False,0,0,6,8,5,0,0,Splithead Fungus Studio,Splithead Fungus Studio,"Single-player,Family Sharing","Action,Adventure,Indie","Experimental,Conspiracy,Dark,Puzzle,Political,Action,Story Rich,Minimalist,Grid-Based Movement,Indie,2D,Pixel Graphics,Singleplayer,Exploration,Adventure,Early Access,Abstract,Action-Adventure,Dungeon Crawler"
Gate Breakers Playtest,"Aug 15, 2025",0 - 0,0,0,0.0,0,0,[],True,False,False,0,0,0,0,0,0,0,,,,,
Ys X: Proud Nordics,"Aug 20, 2025",0 - 20000,0,0,47.99,0,59,"['Simplified Chinese', 'Traditional Chinese', 'Korean']",True,False,False,0,0,0,0,56,239,2294,Nihon Falcom,Clouded Leopard Entertainment,"Single-player,Steam Achievements,Full controller support,Steam Cloud,Family Sharing","Action,RPG",
Start Running,"Jul 8, 2024",0 - 20000,0,0,1.49,70,0,['English'],True,False,True,0,0,6,0,15,0,0,beepsoft industries,beepsoft industries,"Single-player,Steam Achievements,Partial Controller Support,Family Sharing","Adventure,Casual","Interactive Fiction,Horror,Visual Novel,Point & Click,Choices Matter,2D,First-Person,Psychological Horror,Surreal,Multiple Endings,Story Rich,Conversation,Narration,Text-Based,Casual,Hand-drawn,Pixel Graphics,Logic,Thriller,Dog"
Where is Paradise ?,"Jun 11, 2024",0 - 20000,0,0,0.99,0,0,"['English', 'French', 'Korean']",True,True,True,0,0,29,7,0,0,0,Spynosa Studio,Spynosa Studio,"Multi-player,PvP,Online PvP,Co-op,Online Co-op,Family Sharing","Casual,Indie","Multiplayer,Online Co-Op,Social Deduction,Mystery Dungeon,Exploration,Puzzle,2D,Colorful,Cute,Mystery,Atmospheric,Team-Based,PvP,Adventure,Top-Down,Party Game,Minigames,Fantasy,Indie,Casual"
Chameleon Man,"Jul 31, 2018",0 - 20000,0,0,1.99,0,0,"['English', 'Korean']",True,False,False,0,0,1,0,6,0,0,Softzen,Softzen,"Single-player,Steam Achievements,Steam Cloud,Family Sharing",Indie,Indie
Cute Suika: Big Watermelon,"Aug 9, 2024",0 - 20000,2,0,2.49,50,0,"['English', 'Japanese', 'Korean', 'Russian', 'Simplified Chinese', 'Traditional Chinese']",True,False,False,0,0,44,5,24,0,88,Tora Creatives,Tora Creatives,"Single-player,Steam Achievements,Camera Comfort,Color Alternatives,Custom Volume Controls,Adjustable Difficulty,Mouse Only Option,Steam Cloud,Family Sharing","Casual,Indie,Simulation,Strategy","Sexual Content,Nudity,Mature,NSFW,Hentai,Strategy,Anime,2D,Clicker,Colorful,Puzzle,Cute,Physics,Funny,Wholesome,Score Attack,Relaxing,Singleplayer,Cozy,Casual"
"Guns, Blocks, and Steel","Dec 20, 2024",20000 - 50000,0,0,0.0,0,1,['English'],True,False,False,0,0,6,2,32,0,0,Silver,Silver,"Single-player,Multi-player,PvP,Online PvP,LAN PvP,Co-op,Online Co-op,LAN Co-op,Steam Achievements","Action,Indie,Free To Play","FPS,Shooter,Voxel,Destruction,Building,PvP,Driving,Military,Mining,PvE,Tactical,Combat,Base-Building,Procedural Generation,Physics,War,Action,3D,First-Person,Stylized"
Puzzle One,"Jul 13, 2017",0 - 20000,0,0,0.99,0,0,['English'],True,False,True,0,0,9,2,0,0,3,Portponky,Shambles Software,"Single-player,Steam Workshop,Steam Leaderboards,Includes level editor,Family Sharing","Casual,Indie","Indie,Casual,Puzzle,Difficult"
With Me: Aquatic Time,"Dec 11, 2025",0 - 20000,0,0,6.99,0,0,"['English', 'Simplified Chinese', 'Traditional Chinese', 'Japanese']",True,True,False,0,0,0,0,20,0,0,Sensory Patch Games,Sensory Patch Games,"Single-player,Multi-player,Steam Achievements,Steam Cloud,Stats,Steam Leaderboards,Family Sharing","Casual,Indie,Simulation,Early Access",
击魂Z / Beat The Soul Z,"Feb 19, 2023",0 - 20000,0,0,1.99,0,0,"['English', 'Simplified Chinese']",True,False,False,0,0,1,1,0,0,0,THETABLE Z,THETABLE Z,"Single-player,Family Sharing","Action,Indie","Action,2D Platformer,Action-Adventure,Action RPG,Pixel Graphics,Platformer,Arcade,Top-Down Shooter,Futuristic,Action Roguelike,Sci-fi,Puzzle-Platformer,Top-Down,Post-apocalyptic,Fantasy,Cyberpunk,Combat,Linear,Singleplayer,2D"
Hunter Legends,"Jun 18, 2024",0 - 20000,0,0,1.59,0,1,"['English', 'Norwegian', 'Japanese', 'Simplified Chinese', 'Traditional Chinese', 'French', 'German', 'Spanish - Spain', 'Danish', 'Indonesian', 'Portuguese - Portugal', 'Korean']",True,False,False,0,0,1,0,0,0,0,GPRO Games,GPRO Games,"Single-player,Family Sharing","Action,Indie,RPG","RPG,Open World,Third Person,Action-Adventure,3D Platformer,Adventure,3D,Realistic,Hunting,Survival,Action,Indie,Nature,Crafting,Combat,Singleplayer"
Imaginary Friend Asylum,"May 19, 2024",0 - 20000,0,0,4.99,0,0,['English'],True,False,False,0,0,51,0,0,0,158,Nightmare Emporium,Nightmare Emporium,"Single-player,Full controller support,Family Sharing","Action,Adventure,Indie,Simulation","Action,Adventure,Simulation,Interactive Fiction,Exploration,3D,Cinematic,First-Person,Realistic,Atmospheric,Conspiracy,Dark,Emotional,Horror,Mystery,Psychological Horror,Retro,Conversation,Story Rich,Walking Simulator"
The Ultimate Box Games,"Sep 2, 2025",0 - 20000,0,0,6.99,0,0,['English'],True,False,False,0,0,0,0,0,0,0,Muddy Creek Games,Muddy Creek Games,"Multi-player,PvP,Online PvP,Shared/Split Screen PvP,Shared/Split Screen,Full controller support,Remote Play Together,Family Sharing","Action,Casual,Indie,Strategy,Early Access",
Miasma 2: Freedom Uprising,"Dec 3, 2021",200000 - 500000,0,0,0.59,0,0,['English'],True,True,True,0,0,2,0,14,0,0,ESP Games,David Addis,"Single-player,Steam Achievements,Full controller support,Steam Cloud,Steam Leaderboards,Family Sharing","Indie,RPG,Strategy","RPG,Strategy,Party-Based RPG,Strategy RPG,Turn-Based Strategy,Tactical RPG,Turn-Based Tactics,3D,Stylized,Third Person,Futuristic,Sci-fi,Tactical,Character Customization,Choices Matter,Female Protagonist,Grid-Based Movement,PvE,Story Rich,Team-Based"
LOVE³ -Love Cube-,"Jul 25, 2019",100000 - 200000,1,0,9.99,0,2,"['English', 'Simplified Chinese', 'Traditional Chinese', 'Japanese']",True,False,False,0,0,2206,122,26,2322,254,NEKO WORK H,"NEKO WORKs,FAKKU","Single-player,Steam Achievements,Steam Cloud,Family Sharing","Casual,Indie","Sexual Content,Nudity,Hentai,Mature,Visual Novel,Anime,Indie,Casual,NSFW,Romance,Dating Sim,Adventure,Cute"
Great Paintings VR,"Jan 14, 2021",20000 - 50000,0,0,0.0,0,1,"['English', 'French', 'Italian', 'Spanish - Spain']",True,False,False,0,0,99,6,0,0,0,hublab,hublab,"Single-player,Tracked Controller Support,VR Only","Casual,Indie","Casual,VR,Education,Exploration,Historical,Family Friendly,Indie,Singleplayer,Violent"
PandaBomber,"May 23, 2025",0 - 0,0,0,0.0,0,0,['English'],True,True,True,0,0,0,0,0,0,0,Kunal Mehta,LANAKU SOFTWARE LLC,"Single-player,Multi-player,PvP,Online PvP,Cross-Platform Multiplayer","Action,Casual,Indie,Free To Play",
One Hard Game Please!,"Aug 1, 2025",0 - 20000,0,0,4.99,0,0,['English'],True,False,False,0,0,0,0,3,0,0,RealGrum4799,RealGrum4799,"Single-player,Steam Achievements,Family Sharing",Strategy,
Fiery catacombs,"Sep 1, 2019",0 - 20000,0,0,0.69,86,0,['English'],True,False,False,0,0,3,8,0,0,0,Metamorpho_SG,Conglomerate 5,"Single-player,Family Sharing","Adventure,Casual,Indie","Indie,Casual,Adventure,Platformer,Puzzle,Singleplayer,Puzzle-Platformer,Underground,Classic,Mystery Dungeon"
Studio System : Guardian Angel,"Feb 4, 2025",0 - 20000,1,0,9.59,20,2,['English'],True,False,False,0,0,196,10,7,287,287,alreti circle,alreti circle,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play on TV,Family Sharing","Action,Adventure,Indie","Shooter,3D,Action,Horror,Cute,Third Person,Psychological Horror,Adventure,Surreal,Indie,Linear,Multiple Endings,Abstract,Atmospheric,Dark,Singleplayer,Anime,Survival Horror,Stylized,Action-Adventure"
Conservation Concentration,"May 19, 2025",0 - 20000,0,0,2.99,0,0,['English'],True,False,False,0,0,0,0,0,0,0,Inline Genius Game Studios,Inline Genius Game Studios,"Single-player,Family Sharing","Casual,Indie,Strategy",
A Night On The Farm,"Feb 13, 2024",0 - 20000,0,0,1.24,75,0,['English'],True,False,False,0,0,34,2,10,0,0,Frozen Flame Interactive,Frozen Flame Interactive,"Single-player,Steam Achievements,Full controller support,Family Sharing",Adventure,"Adventure,Walking Simulator,Exploration,First-Person,1990's,Atmospheric,Horror,Investigation,Mystery,Thriller,Multiple Endings,Singleplayer,Retro"
Whispers in the Dark,"Aug 26, 2021",0 - 20000,0,0,1.24,0,0,"['English', 'French', 'German', 'Spanish - Spain', 'Simplified Chinese', 'Russian']",True,False,False,0,0,15,5,10,0,0,SSP Games,SSP Games,"Single-player,Steam Achievements,Family Sharing","Adventure,Indie","Adventure,First-Person,Idler,Dark,Heist,Horror,Linear,Indie,Singleplayer"
Lost Gorga,"Aug 25, 2024",0 - 20000,0,0,0.0,0,0,['English'],True,False,False,0,0,0,1,0,0,0,Posh Sloth Productions,Posh Sloth Productions,Single-player,"Adventure,Casual,Indie,RPG,Free To Play","Short,Cute,Pixel Graphics,Indie,Linear,Adventure,Puzzle,Platformer,2D,2D Platformer,Funny,Relaxing,Casual,Conversation,Cartoony,Family Friendly,Singleplayer,RPG"
BUILD SCRAP,"Aug 7, 2025",0 - 0,0,0,6.99,0,0,"['Japanese', 'English']",True,False,False,0,0,0,0,25,0,0,βearsGame,βearsGame,"Single-player,Steam Achievements,Steam Cloud,Family Sharing","Indie,Strategy",
荣光的见证 Glory's Witness,"Feb 1, 2024",0 - 20000,0,0,4.99,0,0,"['Simplified Chinese', 'Traditional Chinese', 'English']",True,False,False,0,0,8,1,0,0,0,KASADE Studio,KASADE Studio,"Single-player,Family Sharing","Action,Indie,RPG","Action,RPG,Platformer,Rogue-like,Shooter,2D Platformer,Roguevania,Metroidvania,2D,Pixel Graphics,Minimalist,1980s,Old School,Retro,Post-apocalyptic,Robots,Cyberpunk,1990's,Fantasy,Futuristic"
Diablo The Abyss,"Aug 22, 2023",20000 - 50000,1,0,4.79,40,0,"['Simplified Chinese', 'Traditional Chinese', 'English']",True,False,False,0,0,180,35,100,206,0,Friday Night,Friday Night,"Single-player,Steam Achievements,Steam Cloud,Family Sharing","Adventure,Casual,Indie,RPG,Strategy","Rogue-like,Adventure,Strategy,Strategy RPG,Time Management,Exploration,Indie,Tabletop,Rogue-lite,RPG,Procedural Generation,Loot,Open World,Casual,Singleplayer,2D,Fantasy,Resource Management,Cartoony,Party-Based RPG"
Cobalt Core,"Nov 8, 2023",100000 - 200000,36,0,9.99,50,1,"['English', 'French', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese']",True,True,False,94,0,3394,118,15,3654,649,Rocket Rat Games,Brace Yourself Games,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Family Sharing","Indie,Strategy","Roguelike Deckbuilder,Card Game,Strategy,Rogue-like,Turn-Based Strategy,Sci-fi,Pixel Graphics,Turn-Based Tactics,Tactical RPG,Funny,Space,Logic,Tactical,Deckbuilding,Grid-Based Movement,Combat,Singleplayer,PvE,Turn-Based Combat,Story Rich"
Dung Beetle Strike,"Oct 13, 2020",0 - 20000,0,0,4.99,0,0,"['English', 'Portuguese - Brazil']",True,False,False,0,0,1,0,16,0,0,"Ryan_Carlos,Jhonatan_Brendo",Ryan_Carlos,"Single-player,Multi-player,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Remote Play Together,Family Sharing","Action,Adventure,Casual,Indie,Strategy","Adventure,Strategy,Puzzle,Arcade,Grand Strategy,Puzzle-Platformer,3D,Cartoon,Cartoony,Colorful,Minimalist,1990's,Funny,Relaxing,Team-Based,PvP,Score Attack,Co-op,Local Co-Op,Multiplayer"
Sweet Sailor,"Feb 6, 2025",0 - 0,0,0,0.69,0,0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Danish', 'Russian', 'Bulgarian', 'Hungarian', 'Indonesian', 'Turkish', 'Greek', 'Norwegian', 'Czech', 'Japanese', 'Polish', 'Thai', 'Ukrainian', 'Swedish', 'Simplified Chinese', 'Traditional Chinese', 'Romanian', 'Finnish', 'Dutch', 'Portuguese - Brazil', 'Portuguese - Portugal', 'Spanish - Latin America', 'Vietnamese', 'Arabic', 'Korean', 'Azerbaijani', 'Armenian', 'Igbo', 'Sindhi', 'Sinhala', 'Quechua', 'Croatian', 'Icelandic', 'Cherokee', 'Galician', 'Catalan', 'Afrikaans', 'Hindi', 'Gujarati', 'Swahili', 'Kyrgyz', 'Kazakh', 'Georgian', 'Turkmen', 'Tamil', K'iche', 'Tajik', 'Serbian', 'Sotho', 'Odia', 'Welsh', 'Konkani', 'Bangla', 'Amharic', 'Nepali', 'Basque', 'Hebrew', 'Kannada', 'Estonian', 'Irish', 'Latvian', 'Tigrinya', 'Slovak', 'Slovenian', 'Punjabi (Gurmukhi)', 'Punjabi (Shahmukhi)', 'Tswana', 'Maori', 'Wolof', 'Bosnian', 'Persian', 'Telugu', 'Urdu', 'Uzbek', 'Valencian', 'Belarusian', 'Kinyarwanda', 'Luxembourgish', 'Zulu', 'Xhosa', 'Lithuanian', 'Yoruba', 'Sorani', 'Uyghur', 'Filipino', 'Mongolian', 'Scots', 'Hausa', 'Dari', 'Albanian', 'Assamese', 'Tatar', 'Malay', 'Macedonian', 'Marathi', 'Malayalam', 'Maltese', 'Khmer']",True,False,False,0,0,0,0,6,0,0,King Kong,King Kong Gaming,"Single-player,Steam Achievements,Family Sharing","Casual,Indie",
La Villa de la Muerte,"Apr 27, 2022",0 - 0,0,0,0.0,0,0,['English'],True,False,False,0,0,0,0,0,0,0,Ottercide Studio,Ottercide Studio,Single-player,Free To Play,
Battletoads,"Aug 20, 2020",100000 - 200000,7,10,4.99,75,0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Spanish - Latin America']",True,False,False,0,0,1450,675,61,2049,279,Dlala Studios,"Microsoft Studios,Rare Ltd","Single-player,Multi-player,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play Together,Family Sharing","Action,Adventure","Action,Adventure,Co-op,Fighting,Beat 'em up,Hand-drawn,Cartoon,2D Platformer,Side Scroller,Combat,Multiplayer,Local Multiplayer,Cartoony,2D Fighter,Retro,Local Co-Op,Arcade,Great Soundtrack,Comedy,Difficult"
She is mad,"May 28, 2022",0 - 20000,0,0,2.99,0,0,"['English', 'French', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese']",True,False,False,0,0,3,1,1,0,0,Proteinbeer,Proteinbeer,"Single-player,Steam Achievements,Family Sharing","Action,Adventure,Indie","Survival Horror,Action,Hidden Object,Dark,Adventure,Old School,1980s,Singleplayer,Action-Adventure,First-Person,Atmospheric,Dark Fantasy,Dark Humor,Horror,Psychological Horror,Survival,Linear,Stealth,Blood,Demons"
Practisim Designer Playtest,"Jul 21, 2021",0 - 0,0,0,0.0,0,0,[],True,False,False,0,0,0,0,0,0,0,,,,,
Hentai Sudoku,"Jun 12, 2019",0 - 20000,0,0,0.99,0,1,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Danish', 'Ukrainian', 'Russian', 'Bulgarian', 'Hungarian', 'Turkish', 'Greek', 'Norwegian', 'Czech', 'Japanese', 'Polish', 'Thai', 'Swedish', 'Simplified Chinese', 'Traditional Chinese', 'Romanian', 'Finnish', 'Dutch', 'Portuguese - Portugal', 'Portuguese - Brazil', 'Spanish - Latin America', 'Vietnamese', 'Arabic', 'Korean']",True,True,False,0,0,28,18,20,0,0,LeonWaan Games,LeonWaan Games,"Single-player,Steam Achievements,Family Sharing","Casual,Indie,Racing,RPG,Simulation,Strategy","Sexual Content,Nudity,Indie,Casual,Strategy,Simulation,RPG,Anime"
Red Alliance,"Oct 10, 2018",0 - 20000,0,0,5.99,50,0,"['English', 'Russian', 'French', 'Turkish']",True,False,False,0,0,216,60,35,258,979,2ndUp Studios,2ndUp Studios,"Single-player,Steam Achievements,Steam Trading Cards,Captions available,Partial Controller Support,Steam Cloud,Family Sharing","Action,Adventure,Indie","Action,Adventure,Singleplayer,First-Person,Dystopian,Shooter,FPS,Sci-fi,Indie,Atmospheric,Horror,Modern,PvE,Violent,Survival,Nostalgia,Zombies,Linear,Survival Horror,Dark"
Chronicles of Mystery - The Tree of Life,"Jul 13, 2018",0 - 20000,0,0,0.99,80,0,"['English', 'French', 'German', 'Polish']",True,False,False,0,0,48,19,0,0,0,City Interactive S.A.,City Interactive S.A.,"Single-player,Family Sharing",Adventure,"Adventure,Point & Click,Puzzle,Female Protagonist"
Retro Commander,"Nov 24, 2023",20000 - 50000,4,0,0.0,0,1,['English'],True,True,True,0,0,241,74,15,0,222,Noble Master LLC,Noble Master LLC,"Single-player,Multi-player,PvP,Online PvP,LAN PvP,Co-op,Online Co-op,LAN Co-op,Cross-Platform Multiplayer,Steam Achievements,In-App Purchases,Custom Volume Controls,Adjustable Difficulty,Mouse Only Option,Playable without Timed Input,Save Anytime,Touch Only Option,Steam Cloud,Stats,Includes level editor,Remote Play Together","Indie,Strategy,Free To Play","Strategy,RTS,Base-Building,Wargame,Multiplayer,Real Time Tactics,2.5D,Isometric,Futuristic,Alternate History,Mechs,Tanks,Vehicular Combat,Naval Combat,PvP,Submarine,Team-Based,Top-Down,Third Person,Tutorial"
丛林游侠（Jungle Ranger）,"Mar 10, 2024",0 - 20000,0,0,2.99,0,0,['Simplified Chinese'],True,False,False,0,0,0,1,0,0,0,guaanshida,guaanshida,"Single-player,Family Sharing","Action,Casual,Indie","Casual,Action,Adventure,Action-Adventure,Action Roguelike,Action RPG,2D Platformer,Roguevania,2D,Drama,Relaxing,Indie,Funny,Story Rich,Combat,Singleplayer,Pixel Graphics"
封神让我来,"Aug 12, 2025",0 - 0,0,0,0.0,0,0,['Simplified Chinese'],True,False,False,0,0,0,0,0,0,0,封神让我来,封神让我来,"Single-player,Multi-player,PvP,In-App Purchases","Casual,Racing,RPG,Strategy,Free To Play",
PGA TOUR 2K23,"Oct 13, 2022",200000 - 500000,430,0,59.99,0,5,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Simplified Chinese', 'Traditional Chinese']",True,False,False,0,0,4634,1565,29,4796,2475,HB Studios,2K,"Single-player,Multi-player,PvP,Online PvP,Shared/Split Screen PvP,Co-op,Online Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,In-App Purchases,Family Sharing","RPG,Simulation,Sports","Sports,Simulation,RPG,Golf,Third Person,PvP,Singleplayer,Local Multiplayer,Local Co-Op,Controller,4 Player Local,Multiplayer"
Miner Open Chests,"Oct 23, 2024",0 - 20000,0,0,4.79,40,0,"['English', 'French', 'German', 'Spanish - Spain', 'Russian', 'Japanese', 'Portuguese - Brazil', 'Italian', 'Turkish', 'Greek', 'Thai', 'Korean', 'Hungarian', 'Czech', 'Polish', 'Ukrainian', 'Simplified Chinese', 'Traditional Chinese', 'Spanish - Latin America', 'Portuguese - Portugal']",True,False,False,0,0,11,0,8,0,0,Flash Engine Studio,Flash Engine Studio,"Single-player,Steam Achievements,Stats,Family Sharing","Action,Adventure,Casual","Action,Platformer,Puzzle,Pixel Graphics,Casual,Relaxing,2D,Loot,Exploration,Puzzle-Platformer,1990's,2D Platformer,Score Attack,Singleplayer,Indie,Adventure,Cartoon,Action-Adventure,1980s,Logic"
死亡编码-Death Code,"Dec 8, 2021",50000 - 100000,0,0,2.99,0,0,['Simplified Chinese'],True,False,False,0,0,9,4,8,0,0,橙光游戏,橙光游戏,"Single-player,Steam Achievements,Family Sharing","Adventure,Casual,Indie,RPG,Strategy","RPG,Interactive Fiction,Visual Novel,Mystery,Detective,Casual,Story Rich,Multiple Endings,Strategy,Puzzle,Word Game,JRPG,2D Platformer,Puzzle-Platformer,2D,Anime,Drama,Singleplayer,Gore,Adventure"
Academy of Magic - A New Beginning,"May 29, 2025",0 - 20000,0,0,5.39,40,0,['English'],True,False,False,0,0,3,1,0,0,0,E-FunSoft Games,HH-Games,"Single-player,Family Sharing","Action,Casual","Casual,Match 3,Action,Hidden Object,Puzzle,2D"
Super Indiemania,"Nov 2, 2022",20000 - 50000,0,0,1.99,50,0,['English'],True,False,False,0,0,7,0,36,0,0,IndiemaniaDev,IndiemaniaDev,"Single-player,Steam Achievements,Full controller support,Family Sharing","Action,Indie","Side Scroller,Old School,Difficult,Indie,Supernatural,Linear,Singleplayer,Pixel Graphics,1990's,2D Platformer,Dark Fantasy,Zombies,Combat,Vampire,Action,Platformer,2D,Retro,Dragons,Medieval"
Card Dungeon,"Jun 2, 2015",0 - 20000,0,0,5.99,0,0,['English'],True,True,False,0,0,31,22,17,0,0,Playtap Games,Playtap Games,"Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud,Family Sharing","Indie,RPG,Strategy","RPG,Strategy,Indie,Card Game"
a nifty game,"Sep 1, 2017",0 - 20000,0,0,6.99,0,0,['English'],True,True,True,0,0,2,1,34,0,0,Pixel with Hat,Pixel with Hat,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Family Sharing","Action,Indie","Indie,Action,Top-Down,Replay Value,Procedural Generation,Twin Stick Shooter,Singleplayer,Difficult,Rogue-lite,Voxel,Sci-fi,Minimalist,Cyberpunk,Atmospheric,Perma Death,Dark,Abstract,Dungeon Crawler,Survival,Casual"
Varius,"Jun 1, 2018",0 - 20000,0,0,0.99,0,0,['English'],True,False,False,0,0,18,2,32,0,0,Fish Tank Studio,Fish Tank Studio,"Single-player,Steam Achievements,Full controller support,Steam Cloud,Family Sharing","Casual,Indie","Indie,Casual"
